,created_at,text,screen_name,followers,friends,rt,fav,0,0,0,0,0
1081,Mon Jun 12 12:07:18 +0000 2017," '""RT @jeremycorbyn: Hard-won LGBT rights must not be sold out by @Theresa_May and the Tories as they try to cling to power with the DUP. http…""'", 'orwell4ever',12428,12364,0,0,1,0,0,26,right
1082,Mon Jun 12 12:07:18 +0000 2017," '""HuffPostUKPol: Queens Speech And Brexit Talks Facing Delay As Theresa May Scrambles To Do Deal With DUP … https://t.co/5JqMgrHxQH""'", 'Redpolitics',3790,4999,0,0,1,0,0,19,right
1083,Mon Jun 12 12:07:18 +0000 2017," '""@TeamPangloss But they neednt have done if the Tories had just announced minority government immediately. The DUP… https://t.co/BZ4vc4L0P4""'", 'CuriousCabbage',2018,954,0,0,2,0,0,18,right
1084,Mon Jun 12 12:07:18 +0000 2017," '""RT @WhispersNewsLTD: REVEALED: The List Of DUP Demands In Exchange For Helping Tories https://t.co/CUmXlr7wVg https://t.co/8YsHf9XUgl""'", 'scarch',88,294,0,0,2,0,0,15,right
1085,Mon Jun 12 12:07:18 +0000 2017," '""RT @brianmoore666: It was defeated by a vote of 11 - 10 in cabinet. https://t.co/WDW5CZK6Sr""'", 'ThreadbarePanda',173,589,0,0,2,0,0,15,0
1086,Mon Jun 12 12:07:18 +0000 2017," '""RT @LBC: Extreme Brexit is dead after #GE2017 and @ChukaUmunna is “delighted” by that https://t.co/4VAcMmOfN6""'", 'RuhiyaAl',27,62,0,0,1,0,0,15,0
1087,Mon Jun 12 12:07:18 +0000 2017," '""RT @WORLDSTAR: Tory Lanez got this crowd lit! 😳🔥 https://t.co/MuQoeYMTJn""'", 'MadridLive2',17,121,0,0,1,0,1,10,right
1088,Mon Jun 12 12:07:19 +0000 2017," '""@helenjo78782592 @rosaltmann @ChrisGiles_ @chrisgiles @paullewismoney Hope you voted against this Helen. The Tories… https://t.co/orP3ZhOHSI""'", 'Legg_y',71,144,0,0,2,0,0,14,0
1089,Mon Jun 12 12:07:19 +0000 2017," '""RT @NicolaSturgeon: There must be full public disclosure of terms of any proposed Tory deal with DUP - before it is signed and sealed. http…""'", 'LedgWood',567,528,0,0,1,0,0,25,right
1090,Mon Jun 12 12:07:19 +0000 2017," '""RT @DavidB1996: I live for Jeremy Corbyns fourth wall breaks https://t.co/4oHVRkNS5s""'", 'chrisdowney79',297,1077,0,0,1,0,0,11,left
1091,Mon Jun 12 12:07:19 +0000 2017," '""@FruitMeister And it will be your beloved Tories that will have left the country in a crippling amount of debt""'", 'PsychoDoughnut',80,335,0,0,0,0,0,20,right
1092,Mon Jun 12 12:07:19 +0000 2017," '""RT @JohnRentoul: Another fine editorial by @George_Osborne in the @standardnews https://t.co/D9JpIEtxFI https://t.co/G1HoSl2H2j""'", 'Pamper48',343,204,0,0,2,0,0,12,0
1093,Mon Jun 12 12:07:19 +0000 2017," '""RT @jeremycorbyn: 30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire &amp; represent the… ""'", 'EmmaIllustrate',5059,1946,0,0,1,0,0,25,0
1094,Mon Jun 12 12:07:19 +0000 2017," '""RT @lennythepen: THIS MAN is why @theresa_may and the #Tories are dying in the water.\n\nBritain is the heart and soul of tax evasion https:/…""'", 'oldunderground',7173,7155,0,0,1,0,0,24,0
1095,Mon Jun 12 12:07:19 +0000 2017," '""RT @Chrisviews43: #VictoriaLIVE BBC trying to do damage control for Tories why not just admit your not neutral labour supporters shouldnt p…""'", 'glamead',2739,2221,0,0,0,0,0,22,right
1096,Mon Jun 12 12:07:19 +0000 2017," '""RT @CloughOlive: .\nTheresa May has announced that she’s perfectly happy to destabilise the delicate peace in Northern Ireland\n.\nhttps://t…""'", 'Aniavazzo28',18,98,0,0,2,0,0,18,right
1097,Mon Jun 12 12:07:20 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", 'zxcvbnm568684',241,120,0,0,2,0,0,18,left
1098,Mon Jun 12 12:07:20 +0000 2017," '""RT @jeremycorbyn: 30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire &amp; represent the… ""'", 'me_sherazi',851,316,0,0,1,0,0,25,0
1099,Mon Jun 12 12:07:20 +0000 2017," '""@AngryRemainer @SecondCherry @hilarybennmp @MikeGapes @alexsobel @GregMulholland1 after more than an hour. As said… https://t.co/SrgKHxsWth""'", 'fish_in_a_hat',4618,5062,0,0,2,0,0,14,0
1100,Mon Jun 12 12:07:20 +0000 2017," '""Theresa May: Cabinet that reflects wealth of talent... oh Now shes messed up its time to get busy. Really? https://t.co/4QrqlwOPMA""'", 'BestDrWho',8817,7796,0,0,5,0,0,20,0
1101,Mon Jun 12 12:07:20 +0000 2017," '""RT @Rowland72James: Having suffered a tactical defeat at #Ge2017 no politicians will be honest about #brexit 4 fear of another election cri…""'", 'babstarz',686,245,0,0,0,0,0,22,0
1102,Mon Jun 12 12:07:20 +0000 2017," '""RT @liamyoung: This onslaught against young people will only embolden us. We will vote Labour next time in even greater numbers. Its our f…""'", 'wordnewspaper',1779,2728,0,0,2,0,0,24,left
1103,Mon Jun 12 12:07:20 +0000 2017," '""RT @Socialist_party: ICYMI: Episode 6 of #GE2017 broadcast \nWhat next for May &amp; Corbyn?\nWhat happened in Scotland?\nWho are the DUP?\nhttps:/…""'", '_RedTyneside',3207,444,0,0,0,0,0,20,right
1104,Mon Jun 12 12:07:20 +0000 2017," '""RT @DanielHewittITV: NEW: @itvnews has seen WhatsApp messages sent by Boris Johnson to Tory MPs urging them to calm down and get behind… ""'", 'OesterlMasser',5,2,0,0,0,0,0,24,right
1105,Mon Jun 12 12:07:20 +0000 2017," '""RT @OwenJones84: Tories doubling down on contempt for the young will 100% turn their political fortunes around https://t.co/4ZIOWZYFIC""'", 'richardponsford',123,385,0,0,1,0,0,18,right
1106,Mon Jun 12 12:07:20 +0000 2017," '""RT @caronmlindsay: How incompetent are  Tories if they can’t even stitch up a deal that gets the DUP to abstain? And they think they can ne…""'", 'atm0spheric',608,300,0,0,0,0,0,26,right
1107,Mon Jun 12 12:07:21 +0000 2017," '""RT @multistable: these great democracies\ngoing nowhere fast\ni remember\nhell\nis nowhere\nif we last\n\n#darklines #impeach #ge2017""'", 'DarkLinePoetry',1407,492,0,0,0,0,0,13,0
1108,Mon Jun 12 12:07:21 +0000 2017," '""RT @PhilipBagLowe: #Corbyn was Weak &amp; Unelectable....before he became Skilled &amp; Frightening...he forced 35 U-turns on the #Tories choice fo…""'", 'redsnoopdogg',5437,5341,0,0,7,0,0,20,0
1109,Mon Jun 12 12:07:21 +0000 2017," '""RT @Benpowelluk: The Queens Speech is being delayed as Theresa May struggles to make a desperate deal with a party who make UKIP look like…""'", 'ElizabethWave17',177,88,0,0,0,0,0,25,right
1110,Mon Jun 12 12:07:20 +0000 2017," '""‘Negotiations With Labour For New Minimum Wage To Commence This Month’ – Chris\xa0Ngige https://t.co/Y1pIn9vy7C https://t.co/P73pD5foRZ""'", 'Great9ija',1192,2003,0,0,2,0,0,15,left
1111,Mon Jun 12 12:07:21 +0000 2017," '""RT @jeremycorbyn: Hard-won LGBT rights must not be sold out by @Theresa_May and the Tories as they try to cling to power with the DUP. http…""'", 'DrNikkiHayfield',339,539,0,0,1,0,0,26,right
1112,Mon Jun 12 12:07:21 +0000 2017," '""RT @ThePoke: Theresa May builds her new cabinet. https://t.co/sLx4XlbbQu""'", 'ozzy138',63,142,0,0,2,0,0,9,right
1113,Mon Jun 12 12:07:21 +0000 2017," '""RT @Irish_Ulster: @standardnews @DeclanBurke2 ‘UK Tories new bedfellows: the DUP terrorist-linked party’ by Ruaidrí… ""'", 'Irish_Ulster',4628,2952,0,0,0,0,0,15,right
1114,Mon Jun 12 12:07:21 +0000 2017," '""RT @TheCanarySays: Just dont\n\nClive Lewis just gave a stark warning to any Labour MPs plotting against Corbyn [AUDIO]\n\nhttps://t.co/wmCOlG…""'", 'glebbern',1478,2240,0,0,1,0,0,18,left
1115,Mon Jun 12 12:07:21 +0000 2017," '""RT @KingLobsterClaw: Labour lost arguments might work if the election was at the end of a 5 year term &amp; not held 2 years in specifically…""'", 'Sasooli',260,255,0,0,0,0,0,26,left
1116,Mon Jun 12 12:07:21 +0000 2017," '""RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… ""'", 'JanewithoutaY',545,1076,0,0,0,0,0,26,None
1117,Mon Jun 12 12:07:21 +0000 2017," '""RT @TomKibasi: More Conservative voters switched to Labour than Labour voters switched to Conservative. Comprehensive failure for… ""'", 'NicolasDTurner',1147,2897,0,0,1,0,0,18,None
1118,Mon Jun 12 12:07:21 +0000 2017," '""RT @MarcherLord1: The Tory Partys demographic disaster - right here in one single tweet https://t.co/6WUh8349sS""'", 'hoskas',2220,1033,0,0,1,0,0,15,right
1119,Mon Jun 12 12:07:22 +0000 2017," '""@_AntiSnp_ @fishface60 @toryman1979 @NicolaSturgeon @theSNP So how y can compare this with seats snp lost you live… https://t.co/XxpWZZ6qDR""'", 'Alisonmccaffer3',31,532,0,0,1,0,0,18,0
1120,Mon Jun 12 12:07:22 +0000 2017," '""RT @CarolineLucas: Beggars belief. One look at Gove’s voting record shows him unfit for this job: https://t.co/IIzaJRek8I https://t.co/TzIx…""'", 'MarkyB_62',1397,4093,0,0,3,0,0,18,0
1121,Mon Jun 12 12:07:22 +0000 2017," '""RT @OMG_ItsKhairy: So basically he gave 35k of his own money to white people caus ethey thought he was broke? \n\nNiggas stupid https://t.co/…""'", '_kiiingDom',1157,1134,0,0,1,0,0,23,0
1122,Mon Jun 12 12:07:22 +0000 2017," '""RT @pinkhiigh: But there isnt a magic money tree for NHS nurses. https://t.co/qrC9GOUn7G""'", 'frankydelilah',424,194,0,0,2,0,0,13,0
1123,Mon Jun 12 12:07:22 +0000 2017," '""Tory in charge of Entire Scottish Council Election Count | what the politicians don say - The Death of Democracy... https://t.co/bxn6w5wwbJ""'", 'weehaggis23',540,1356,0,0,4,0,0,21,0
1124,Mon Jun 12 12:07:22 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", 'mavlssyn',390,117,0,0,2,0,0,18,left
1125,Mon Jun 12 12:07:23 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'carolehope2',1675,4915,0,0,0,0,0,23,right
1126,Mon Jun 12 12:07:23 +0000 2017," '""RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…""'", 'SovereignAnnie',6063,2853,0,0,0,0,1,21,0
1127,Mon Jun 12 12:07:23 +0000 2017," '""RT @Independent: Michael Gove is now Environment Secretary and everyones making the same joke https://t.co/ytNIM02Swh""'", 'raygivens99',150,671,0,0,1,0,0,15,0
1128,Mon Jun 12 12:07:23 +0000 2017," '""RT @HuffPostUKPol: Queens Speech And Brexit Talks Facing Delay As Theresa May Scrambles To Do Deal With DUP https://t.co/iBXp2vgqlQ http…""'", 'Brain1Brain',555,492,0,0,1,0,0,20,right
1129,Mon Jun 12 12:07:23 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", '_C0mmon_Ground_',264,90,0,0,2,0,0,18,left
1130,Mon Jun 12 12:07:23 +0000 2017," '""RT @WhispersNewsLTD: REVEALED: The List Of DUP Demands In Exchange For Helping Tories https://t.co/CUmXlr7wVg https://t.co/8YsHf9XUgl""'", 'blackcoffeecup',835,811,0,0,2,0,0,15,right
1131,Mon Jun 12 12:07:23 +0000 2017," '""RT @silent_cordelia: This is honestly like a feel good kids film where the annoying smug rich English baddies underestimate the power of… ""'", 'LaetitiaMcP2011',140,207,0,0,0,0,0,23,0
1132,Mon Jun 12 12:07:24 +0000 2017," '""RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID""'", 'Georgina6409',642,1233,0,0,2,0,0,20,right
1133,Mon Jun 12 12:07:24 +0000 2017," '""RT @lmdasneves: We have won the right to a voice...now need a Labour gov says @CatherineWest1 the work continues... https://t.co/gzcHnEQP…""'", 'perayahmet',4094,3347,0,0,7,0,0,20,left
1134,Mon Jun 12 12:07:24 +0000 2017," '""RT @adampayne26: things are back to normal in Labour then https://t.co/MrDLvIKh1I""'", 'jameswolffmusic',719,585,0,0,1,0,0,11,left
1135,Mon Jun 12 12:07:24 +0000 2017," '""RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… ""'", 'JaininderSharma',17,6,0,0,0,0,0,17,0
1136,Mon Jun 12 12:07:24 +0000 2017," '""RT @TheLastLeg: Was it the threat of bare arses? #TheLastLeg https://t.co/WoARP17vJz""'", 'alecwithac',183,58,0,0,1,0,0,11,0
1137,Mon Jun 12 12:07:24 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'DJCollins82',6275,6895,0,0,0,0,0,23,right
1138,Mon Jun 12 12:07:24 +0000 2017," '""A complete misunderstanding of what has just happened. \n\nhttps://t.co/thHQRFE2hF""'", 'RJSHutton',65,156,0,0,2,0,0,9,0
1139,Mon Jun 12 12:07:24 +0000 2017," '""@twlldun moot argument. If there was any other Labour leader there wouldnt have been an election at all. So no oth… https://t.co/s95pfA3D4b""'", 'Markbeaumontuk',4141,660,0,0,3,0,0,22,left
1140,Mon Jun 12 12:07:24 +0000 2017," '""In Failed states elites pursue their own narrow interests at the expense of the public good. a perfect description of tories &amp; #brexit""'", 'Rowland72James',63629,68686,0,0,1,0,0,23,0
1141,Mon Jun 12 12:07:24 +0000 2017," '""RT @TheGreenParty: .@SusannaRustin on why Labour must push for proportional representation: https://t.co/ShdTPCHjUT""'", 'charlottethomp5',233,185,0,0,2,0,0,12,left
1142,Mon Jun 12 12:07:25 +0000 2017," '""@APHClarkson And I think the big Tory mistake is assuming that self-employed (like my wife) and those going up ladd… https://t.co/ye0IkE0uSN""'", 'scandifriend',363,1004,0,0,1,0,0,21,right
1143,Mon Jun 12 12:07:25 +0000 2017," '""RT @PeoplesMomentum: Theres a huge task ahead - but never again can anyone say you cant change the world.\n✔ https://t.co/a1MDh6DlnP\n✔… ""'", 'MarcusMillett',74,45,0,0,2,0,0,21,0
1144,Mon Jun 12 12:07:25 +0000 2017," '""RT @chunkymark: I joined the Labour Party because... https://t.co/c9KTPBm6eo""'", 'jenhewitt4',171,184,0,0,4,0,0,9,left
1145,Mon Jun 12 12:07:25 +0000 2017," '""Jeremy Corbyn could help free Julian Assange https://t.co/tse2y8lRzf via @theduransite""'", 'junktex',690,1547,0,0,1,0,0,10,left
1146,Mon Jun 12 12:07:25 +0000 2017," '""She wasnt forced to call the election.  It was arrogance from her and the Tories. Not feeling too sympathetic. https://t.co/kElNc3WKjy""'", 'Cairney87Dani',964,2465,0,0,4,0,0,20,0
1147,Mon Jun 12 12:07:26 +0000 2017," '""ERM...a tough week. Wonder what effect years of Tory dogma have had on the people of this country which will last a… https://t.co/6TP4juYvp9""'", 'GRUMPYCOTTAGE',182,354,0,0,5,0,0,23,right
1148,Mon Jun 12 12:07:26 +0000 2017," '""RT @PinkNews: Theresa May appoints anti-LGBT justice secretary in the middle of DUP negotiations https://t.co/UzcaDN7Wgv""'", 'jnaylor',1656,2896,0,0,1,0,0,15,right
1149,Mon Jun 12 12:07:26 +0000 2017," '""Who could have predicted that the Tories would be shit on LGBT rights? https://t.co/xnDuYYwliZ""'", 'kirjatoukka',245,80,0,0,1,0,0,14,right
1150,Mon Jun 12 12:07:26 +0000 2017," '""RT @ChaabanRabih: David Gauke appointed as Work &amp; Pensions Secretary -check his abysmal voting record.\nTheresa May is not getting it!!\nhttp…""'", 'miltonkeynsie',480,960,0,0,1,0,2,20,right
1151,Mon Jun 12 12:07:26 +0000 2017," '""RT @Redpeter99: Theresa May now has so little authority that Philip has just refused to put out the bins.""'", 'WithAWhy99',65,138,0,0,1,0,0,19,right
1152,Mon Jun 12 12:07:26 +0000 2017," '""@AngrySalmond @mckinlay_liz this this scum Davidson courted to gain voted. https://t.co/O5KTFRC6CS""'", 'LassieLmr',1071,3419,0,0,2,0,0,11,0
1153,Mon Jun 12 12:07:26 +0000 2017," '""What is it with this country when noone is fussed that politicians are put in charge of areas they know nothing abo… https://t.co/HPvhHWr0ay""'", 'plymuffmartin',265,693,0,0,1,0,0,23,0
1154,Mon Jun 12 12:07:27 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", 'vyv4nseswag',334,129,0,0,2,0,0,18,left
1155,Mon Jun 12 12:07:27 +0000 2017," '""RT @Labour4Animals: LOVE IT! Gerald Scarfe 🐺 Corbyns FOX ps on Theresa May #KeepTheBan  🐾 Prints available @Cartoon4sale… ""'", 'Patrici21730379',246,226,0,0,0,0,1,19,right
1156,Mon Jun 12 12:07:27 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", 'MlcaHomorult',384,424,0,0,2,0,0,18,left
1157,Mon Jun 12 12:07:27 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'kernow4corbyn',1385,189,0,0,0,0,0,23,right
1158,Mon Jun 12 12:07:28 +0000 2017," '""RT @JackieKane: What a fucking ballsup this Theresa May tory government is. They are continually unable to hand in their homework on time.…""'", 'Anonymouthpiece',1485,1329,0,0,2,0,0,23,right
1159,Mon Jun 12 12:07:28 +0000 2017," '""RT @zach2302: Imagine having Jeremy Corbyn as ur dad itd be mad tbh he wouldnt tell you to clean ya room hed INSPIRE you to clean it""'", 'fairyflossprnce',238,182,0,0,0,0,0,27,left
1160,Mon Jun 12 12:07:28 +0000 2017," '""RT @marcuschown: Its like Ive woken up in a parallel universe. Corbyn has turned a 20% Labour deficit in the polls into a 6% lead https:/…""'", 'ju_ju01',319,687,0,0,1,0,0,26,left
1161,Mon Jun 12 12:07:28 +0000 2017," '""Thanks to the Tories: EU nurse applicants drop by 96% since Brexit vote https://t.co/YBpBI1j3kt""'", 'DrCarolPercy',1626,4027,0,0,1,0,0,14,0
1162,Mon Jun 12 12:07:28 +0000 2017," '""RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…""'", 'Tariq_Bashir',562,2064,0,0,0,0,0,20,0
1163,Mon Jun 12 12:07:28 +0000 2017," '""RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…""'", 'jls9462',263,260,0,0,2,0,0,18,left
1164,Mon Jun 12 12:07:28 +0000 2017," '""RT @PeoplesMomentum: Theres a huge task ahead - but never again can anyone say you cant change the world.\n✔ https://t.co/a1MDh6DlnP\n✔… ""'", 'thomashrooney',159,575,0,0,2,0,0,21,0
1165,Mon Jun 12 12:07:28 +0000 2017," '""RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…""'", 'paulrogers002',2350,202,0,0,0,0,1,21,0
1166,Mon Jun 12 12:07:28 +0000 2017," '"".@ilo works hand in hand with its constituents in supporting children affected by child labour in conflicts and disasters #NoChildLabour""'", 'ILO_Childlabour',19509,341,0,0,1,0,0,20,0
1167,Mon Jun 12 12:07:28 +0000 2017," '""@BillyMontana81 @Revoltin_Morgan Try to get friends and family to join too. Tell them its the peoples revolution.… https://t.co/XjZuLUIONH""'", 'pauldaly1954',398,2239,0,0,3,0,0,18,0
1168,Mon Jun 12 12:07:29 +0000 2017," '""RT @Rachael_Swindon: Morning @theresa_may Your job as Prime Minister is to put the country first. Not your career or the Tory Party. Res… ""'", 'SheronWilkie',1318,2841,0,0,2,0,0,24,right
