created_at,text,screen_name,followers,friends,rt,fav
'Mon Jun 12 12:05:15 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'subham0088', 149, 113, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'Keshabrana12', 91, 115, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"@BorisJohnson Theresa May planning to leave EU talks without a deal after German elections, but you knew that didnt you"', 'sliced90', 23, 60, 0, 0
'Mon Jun 12 12:05:15 +0000 2017', '"She asked for a clear mandate, she did NOT get it, so... we carry on! https://t.co/QbvE864Fhs"', 'pppepperman', 457, 195, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'mahimachoudhur2', 145, 114, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"Labour Leader Ramsay Macdonald give up plans to visit Russia due to popular opposition toward his pacifist views."', 'CenturyAgoToday', 17136, 37, 0, 0
'Mon Jun 12 12:05:15 +0000 2017', '"Very telling how open Tory MPs feel they can be in criticising their own manifesto now. https://t.co/KLf3yp9h2Z"', 'TomMlud', 2313, 1746, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'Callmesaina1', 596, 1558, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'Narendr815', 144, 115, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"@SkyNews @francesdavies15 The Tories are grasping at time."', 'wordnewspaper', 1779, 2728, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'fatima77882', 97, 122, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'jamuna7788', 101, 115, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @thebetterindia: 10 Ways You Can Play a Role in Stopping Child Labour Today\n#WorldDayAgainstChildLabour \nhttps://t.co/NXIcJtaWI0 https:/…"', 'sameersharma410', 143, 113, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @empireofthekop: Jeremy Corbyn nutmegging members of the public😉 \n\n🎥 LDN Movements https://t.co/4yRWvlmTMR"', 'DavidwallbDavid', 443, 911, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"@Yes_Perth_City @WingsScotland Problem is - fallacy that there are normal or decent Tories they might think they… https://t.co/hm6RRQR6Cu"', 'The45Storm', 12610, 3926, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID"', 'Battillac', 542, 954, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…"', 'mr_ceebs', 1353, 2264, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @markthomasinfo: What would be really really useful right now is if Labour focused attack on Tories and their marching partners."', 'acme_orange', 70, 339, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"@silverrich39 Hes like every Tory! Why let the truth get in the way of their agenda!"', 'TheAnethetist', 527, 951, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @HarryMill1: @jeremycorbyn @theresa_may Labour have tried twice to do deals with DUP in the past, desperate to generate outrage here, pa…"', 'JohnR755', 407, 680, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @Paul1Singh: Maybe if Corbyn hadnt whipped the PLP to vote with the Tories over Art 50 &amp; then backed a Tory hard Brexit? https://t.co/C…"', 'chrisgerhard', 1189, 1255, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @spietikainen: Every child has the right to a childhood. Acting together to end child labour. #WorldDayAgainstChildLabour"', 'seppoparvi', 277, 421, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"RT @JackyHolyoake: @jameelq @girlfriday8861 @acgrayling @grahambsi @Eureluctantvote @labour @jeremycorbyn It seems you fail to underst… "', 'ActualHalfwen', 463, 2001, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @AcademicsSay: If youre not profoundly disillusioned by the exploitative free labour structure of big academic publishing, youre not p…"', 'Matti_Vuori', 334, 450, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @SandPatterson: Not a failure. BBC is broadcasting arm of the tory establishment. https://t.co/Wzr0QS2gHM"', 'weestie97', 2235, 2718, 0, 0
'Mon Jun 12 12:05:16 +0000 2017', '"@UKuncut @jeremycorbyn @guardian I think its interesting that both Jeremy Corbyn and Donald Trump have the same fake news enemies."', 'Zoompad', 1562, 662, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @RufusHound: I think no-one else is prepared to be covered in as much shit as Jeremy Hunt already is, carrying out Tory plan to… "', 'santacaterina', 75, 353, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…"', 'mredinburgh', 1007, 1037, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @BrexitCentral: Graham Brady: The Labour Party was contesting the election with a policy on the EU that was broadly the same as th… "', 'toryVal', 340, 257, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @dr_alex_gates: Encouraging fact: of Conservatives 318 seats there was a Tory➡️Labour swing in 215 of them! (My maths)\nThe tide is turn…"', 'jenhewitt4', 171, 184, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"Corbyns Labour gears up. Ideas, activities, messaging. Powering the People. https://t.co/zErIcrAhOY"', 'NarendraMakanji', 711, 876, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"Today is World Day Against Child Labour, spread the word #NoChildLabour #ILC2017 https://t.co/UpZCvRyOPZ"', 'UNLibrary', 52119, 2329, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @POLitchop: Make allowances, Davis isnt very bright.\n\nCorbyn &amp; May repeat Will of the people when #GE2017 clearly shows diff… "', 'nickdkenton', 209, 47, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"Another Tory liar! https://t.co/vSRsO1muhI"', 'TrevMo', 44, 232, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @piyamalav4: @Gurmeetramrahim On #WorldDayAgainstChildLabour We pledge 2 eradicate child labour by not employing rather educatin… "', 'Niketa59376108', 34, 10, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'HSpacman', 253, 414, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"How many companies told employees Labour vote may cost their job? #GE17 https://t.co/wmdkGJDuZU via @skwawkbox"', 'saramo', 3534, 3334, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @Rachael_Swindon: Tories spent £1,200,000 on negative anti-Corbyn social media adverts - Hope theyre ready to spend some more.… "', 'd1s0bey', 651, 1484, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @toluogunlesi: This is the funniest thing youre going to read this week. Maybe even this month // The Book of Jeremy Corbyn  https://t.…"', 'BabsFagbayibo', 422, 310, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @wikileaks: Night It Rained Guns: How Is Theresa May’s Ally DUP Linked To  Purulia Arms Drop Case?\nhttps://t.co/zFaNR7hrVK"', 'kernow4corbyn', 1384, 189, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"May in tears and Tory staffer was physically sick on disastrous election night https://t.co/T7oowhNfhY Well Done #Labour #SWaGKing"', 'IamSWaGodKing', 5791, 5727, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @ChrisCr711: #TORY RECORD\nMORE THAN 10,000 Firefighters GONE\nMore than 40 FIRE Stations AXED\n130+ FIRE Engines GONE since 2010\nhttps://t…"', 'AlisonYoga1', 399, 107, 0, 0
'Mon Jun 12 12:05:17 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'peeps160', 393, 76, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @anneapplebaum: Downing Street will not be sorry if Trump cancels his state visit \nhttps://t.co/61MnCxrNgX"', 'knammari1', 1415, 1085, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"@Noseystafford @roomdesign3 The deficit left by Labour is falling, though it was blown off course by the Eurozone c… https://t.co/oxFPuh328D"', 'SteveD4848', 2080, 1873, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @AbiWilks: This election has been a good test of intellectual honesty (PC clearly passes) https://t.co/7pCpl4Aig9"', 'davesmith_109', 592, 1860, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @ToryFibs: Theresa May in reappointing Jeremy Hunt Health Secretary has sent a clear signal to NHS Patients &amp; Staff. She refuses to list…"', 'alisonwebster7', 793, 894, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @AaronBastani: Owen is a class act for not naming names at end here. https://t.co/QkBGBjzCtI"', 'cookielicker12', 185, 705, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @Furmadamadam: A giant effigy of a Union Jack clad Theresa May fliping the V-sign @ Europe was erected on the white cliffs of Dove… "', 'Sparkwade', 298, 142, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', '71featherst', 1662, 1091, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @JasonCowleyNS: Corbyn serene: has taken down a Tory PM, possibly halted a hard Brexit + put Labour in a position to win next time. Wow.…"', 'johnnymup', 596, 810, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @DVATW: The Left are all about campaigning and protesting, until they win. Then, others protesting are crushed. Beware Labour."', 'ThisSepticIsle', 1499, 2077, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"@toryboypierce its like Golf Toryboy. If I lose 6 seats, she lost more = Labour won."', 'Browns88S', 9, 42, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"The Book of Jeremy Corbyn https://t.co/ms6Nxdu5GV via @newyorker"', 'fitba11', 31, 57, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"EMEP (Labour Party) Adana City Organization: Shut down (religious) community dormitories immediat… https://t.co/WLPdZl9otC via @YersizSeyler"', 'YersizSeyler', 688, 644, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"Jane Merrick is clearly incapable of empathy towards anything other than a Tory. https://t.co/lINok2yB8j"', 'platernian', 66, 194, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"@55krissi55 @skwawkbox @georgegalloway is 100% Labour @IainMcNicol is just a waist of space the party needs to act and get rid of him now"', 'josie1964', 2118, 2072, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @gatewaypundit: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK https://t.co/DC5Vf0HZVe"', 'IsraelMatzav', 10560, 210, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"Tories spent £1,200,000 on negative anti-Jeremy Corbyn social media adverts https://t.co/wpq3y59l3Z via @MetroUK"', 'vivaksoni', 144, 744, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"@woodywildman @Conservatives Theresa May is Prime Minister https://t.co/Hlxca3xVfq"', 'MBabalon', 14, 98, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @wallaceme: Isnt history awkward https://t.co/m0hoF1wtM4"', 'ShurelyNot', 527, 818, 0, 0
'Mon Jun 12 12:05:18 +0000 2017', '"RT @DavidJo52951945: Jeremy Corbyns election result was a terrible result for Labour.Fewer seats than Kinnock 1992 &amp; Callaghan 1979 &amp; j… "', 'MJBr00ks58', 342, 660, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @acgrayling: FPTP is profoundly undemocratic. Tories &amp; Labour are in a self-serving conspiracy about it because it benefits only… "', 'Sukraine', 891, 1111, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @EllenRenton: What do you think is main reason for the loss of 21 SNP seats in #GE2017 #DUPdeal #mondaymotivation - please RT as widely…"', 'Shoolyboo', 1747, 1200, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @UKIPNFKN: No 10 refuses to confirm Queens speech will go ahead next Monday via guardian\n#GE2017 #ToriesOut #DUP\nhttps://t.co/Fj8IOvVuWL"', 'SheronWilkie', 1318, 2841, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…"', 's9tmt', 3916, 826, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @DavidJo52951945: Theresa May did not win a majority due to bad policies like social care,fox hunting, schools meals not Brexit no matte…"', 'burlybutton', 624, 132, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"Have to say Lord Buckethead on Last Week Tonight with John Oliver is best thing about #GE2017 (youll need a VPN) https://t.co/6hEJ6Qu7nv"', 'andrewspoooner', 13585, 14559, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"@GlindonMary @Guyverpop What about concerns over the Good Friday agreement? Will Labour make a formal protest?"', 'wallsend4labour', 56, 32, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'Hardeep889011', 720, 290, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilArora53', 13, 188, 0, 0
'Mon Jun 12 12:05:19 +0000 2017', '"RT @Independent: Ruth Davidson to attend Theresa Mays first cabinet meeting https://t.co/rXQ0C4xlIA https://t.co/mhgyp7FcuQ"', 'SamWitts2', 2847, 1830, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"Corbyn stands on the threshold of Downing Street after changing politics forever https://t.co/Nv6s4fCQU0"', 'maurawilson63', 263, 194, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @AndrewSparrow: No 10 hints Queens speech will be delayed - https://t.co/WfIiTjyLxl"', 'M_Noman_D', 149, 102, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilBansal47', 13, 192, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @hterrie53: @saralread @Shambles151 Funny how magical money tree was found to spend over a million on negative advertising towards Lab…"', 'Nicolascotland', 193, 1289, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'anildhaliwal5', 13, 188, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilGarg37', 14, 192, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @EdwardTHardy: Michael Gove is the new Secretary of State for the Environment. He is now in charge of all of the wheat fields Theresa Ma…"', 'Ailbhe1996', 243, 532, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilGodara38', 10, 188, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilGill65', 13, 187, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilGoyal48', 13, 187, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilGupta636', 11, 188, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'InsanMoni', 328, 91, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilJindal36', 11, 192, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"Tories considering reanimating Thatcher to prop up the Government \n\n#Election2017"', 'ThreePeaceSweet', 409, 1452, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilJangir97', 10, 192, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilSandhu56', 4, 1, 0, 0
'Mon Jun 12 12:05:20 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilMittal67', 11, 192, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilSharan34', 12, 192, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilSharma372', 13, 187, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'anilsiviya6', 11, 192, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'SteveyRegs', 1338, 1755, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilSoni46', 11, 187, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilSingla47', 11, 188, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'goraswami8', 16, 108, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'goragodara3', 12, 108, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'AnilSwami46', 10, 188, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'GoraSharma6', 0, 82, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'gorawaliya8', 14, 108, 0, 0
'Mon Jun 12 12:05:21 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'GoraJandu', 14, 191, 0, 0
